Star ID,RA,DE,Magnitude
142266,-1.47952062,-0.15641558,4.8
142407,-1.42905319,-0.14452524,4.1
142514,-1.39829168,-0.15886016,4.7
142617,-1.37653833,-0.08382783,4.5
142619,-1.37526526,-0.10053775,4.5
142930,-1.31331727,-0.10142133,4.1
143020,-1.29331166,-0.08655253,3.5
143596,-1.1600573,-0.02441464,4.3
144149,-1.00912799,-0.01694938,3.4
144648,-0.89118336,-0.02235941,4.5
144809,-0.85097759,-0.16894889,3.8
144813,-0.85041356,-0.0909669,4.6
144894,-0.82921508,-0.16008431,4.8
145456,-0.65917813,-0.1010918,3.1
145536,-0.63228486,-0.14101257,4.8
145836,-0.52042388,-0.0418449,4.7
145861,-0.50956735,-0.00983488,3.2
145990,-0.4616566,-0.14020206,4.3
146043,-0.4403742,-0.02862229,4.0
146106,-0.40904256,-0.00482521,4.6
146107,-0.40902416,-0.00482913,4.4
146180,-0.38053973,-0.00655841,4.1
146361,-0.30540534,-0.1369412,3.8
146584,-0.21060481,-0.11028503,4.4
146597,-0.20388776,-0.16337111,4.5
146619,-0.19501741,-0.16503402,4.6
147041,-0.00263842,-0.10981471,4.7
147058,0.00514589,-0.30742714,4.6
147168,0.05280319,-0.33527276,4.7
147419,0.17924612,-0.3187106,2.2
147422,0.18180667,-0.18991844,4.9
147631,0.28830076,-0.18233149,3.6
147985,0.44394341,-0.28274576,3.6
148035,0.46743184,-0.19081724,4.8
148058,0.47556202,-0.18467959,3.9
148384,0.62627905,-0.21842941,4.9
148444,0.65325842,-0.26988346,4.8
148574,0.70572898,-0.24555895,4.4
148583,0.71020815,-0.32782859,4.6
149157,0.97640562,-0.21392884,4.6
149282,1.02841142,-0.23822857,3.2
149780,1.20379104,-0.25133517,4.0
149817,1.2141058,-0.34498566,4.5
150063,1.29854243,-0.22008267,4.9
150222,1.35247084,-0.20817875,4.5
150236,1.35561272,-0.28384857,3.3
150238,1.35664676,-0.22687903,4.5
150339,1.38435081,-0.23085465,4.3
150546,1.44217968,-0.3116585,2.7
150800,1.5039863,-0.25899324,3.7
150956,1.54516574,-0.24740852,3.8
151109,1.58777409,-0.26056578,4.7
151427,1.66022911,-0.3129338,2.0
151701,1.72133862,-0.33531329,4.1
151729,1.72652254,-0.31752431,4.6
151880,1.75818019,-0.29053124,-1.6
152070,1.7971038,-0.20899659,4.3
152125,1.8060052,-0.29649673,4.4
152302,1.83911983,-0.27153828,4.1
152775,1.91996145,-0.33021557,4.9
153686,2.08403499,-0.31871249,4.6
153889,2.12403865,-0.33331396,4.3
153941,2.13333784,-0.22300799,4.7
154621,2.28643485,-0.2332426,4.4
155095,2.4319596,-0.20530211,4.9
155541,2.57031069,-0.25501437,4.3
155712,2.62972387,-0.22377788,4.7
155784,2.65355096,-0.21129417,3.8
155979,2.72127469,-0.28938315,4.1
156109,2.77107133,-0.22905594,4.8
156255,2.82374865,-0.27805737,3.3
156374,2.86816779,-0.31471981,4.2
156604,2.95326385,-0.25320679,3.8
156660,2.97744808,-0.30384708,4.1
156868,3.06403503,-0.3154273,4.9
157175,-3.08386276,-0.30132062,2.8
157322,-3.02259174,-0.28339367,3.1
157344,-3.01292108,-0.27784585,4.4
157843,-2.81092133,-0.31474739,4.8
157922,-2.78137843,-0.19025718,1.2
157945,-2.77166517,-0.27427631,4.9
158426,-2.57338246,-0.17526402,4.3
158488,-2.54643763,-0.22936967,4.6
158839,-2.40808552,-0.27637575,2.9
159089,-2.31532862,-0.34215095,4.7
159369,-2.21340662,-0.25524049,4.0
159562,-2.13377881,-0.28944734,4.3
159606,-2.11453168,-0.24673007,4.7
159664,-2.08734914,-0.19611819,4.2
159681,-2.0833772,-0.34330845,2.9
159763,-2.05475496,-0.3374119,4.3
159891,-2.00201155,-0.34770411,4.6
159917,-1.98914549,-0.32017202,4.9
159962,-1.97103093,-0.28807222,4.4
160005,-1.94428682,-0.18269142,2.7
160117,-1.88903769,-0.18668439,4.7
160331,-1.79983726,-0.27340045,2.6
160478,-1.75400164,-0.22336375,4.4
160699,-1.68109575,-0.26823679,3.6
160746,-1.66416118,-0.22427971,4.4
161519,-1.45583701,-0.25480862,4.7
162511,-1.22708274,-0.3131638,4.0
162517,-1.22668764,-0.28013417,4.6
163421,-0.98228243,-0.2210316,4.5
163426,-0.9805203,-0.22167858,3.8
163467,-0.96913152,-0.22546013,4.8
163480,-0.96777052,-0.26076465,3.3
164131,-0.77170329,-0.3042583,4.2
164181,-0.75541428,-0.20202734,4.5
164345,-0.70046695,-0.2975544,4.3
164519,-0.63580875,-0.34367322,4.7
164559,-0.62254643,-0.29477181,3.8
164592,-0.61143821,-0.33327372,4.8
164643,-0.59217624,-0.28545064,3.0
164860,-0.50728678,-0.24631919,4.4
165133,-0.4014167,-0.19084259,4.9
165251,-0.34514343,-0.33322796,4.9
165320,-0.31875885,-0.24185013,4.2
165374,-0.29671309,-0.28077461,3.5
165841,-0.08669864,-0.25868417,4.6
166715,0.24521019,-0.51709466,4.4
167470,0.51333851,-0.37209309,4.2
167531,0.53341385,-0.51550147,4.7
168093,0.73639442,-0.37016935,4.8
168248,0.78621047,-0.41572822,4.2
168372,0.82879505,-0.50934244,4.0
168459,0.86084519,-0.382904,4.0
168633,0.92318152,-0.38047184,4.3
168826,0.98041806,-0.40834203,4.3
168924,1.01046544,-0.43213009,4.8
169016,1.03755971,-0.4216188,4.7
169569,1.18484717,-0.5212692,4.6
170050,1.32358229,-0.39159788,3.3
170326,1.38889739,-0.37155733,4.7
170456,1.42288622,-0.36299406,3.0
170758,1.49390389,-0.39206058,3.8
170925,1.52354104,-0.3644598,3.9
171894,1.7006985,-0.40807863,4.4
171981,1.7146087,-0.40009768,4.5
172519,1.79500701,-0.35187792,4.7
172541,1.79793363,-0.42097763,4.1
172578,1.80403494,-0.35031245,4.6
172675,1.81802128,-0.5044498,1.6
172796,1.8314017,-0.48628422,3.7
172838,1.83667848,-0.41467307,3.1
173046,1.86033452,-0.45924151,2.0
173263,1.88588898,-0.45841126,4.7
173281,1.8883656,-0.46573631,3.8
173348,1.89588274,-0.40536183,4.8
173359,1.89620293,-0.48505468,4.8
173443,1.90498143,-0.42701798,4.9
173445,1.90517276,-0.43392056,4.4
173650,1.92909585,-0.50971391,2.4
173863,1.95359918,-0.40001676,4.8
174008,1.97183562,-0.3872348,4.5
174057,1.97820992,-0.49319083,4.5
174174,1.99062685,-0.44069772,4.6
174197,1.99304406,-0.46577306,4.5
174198,1.9930802,-0.4658084,4.6
174390,2.01376097,-0.49377042,4.8
174399,2.0149795,-0.50325207,4.1
174557,2.03333724,-0.45050225,4.6
174600,2.03850247,-0.43167432,3.5
174851,2.07130514,-0.39698406,4.4
175216,2.11801675,-0.42165361,2.9
176558,2.3056177,-0.48037545,4.2
176696,2.32730807,-0.47976527,4.9
177001,2.38172742,-0.44777673,4.8
177321,2.44031042,-0.44945278,4.9
177373,2.44798587,-0.49949888,4.9
177468,2.46534993,-0.3861286,4.9
177839,2.52636388,-0.40776918,4.7
179623,2.91991621,-0.39361533,4.5
180504,-3.11615841,-0.42673363,4.2
180530,-3.10865545,-0.38993623,3.2
180914,-3.00303227,-0.40352788,2.8
181542,-2.80911703,-0.39982526,3.3
181694,-2.76209393,-0.40183544,3.5
182243,-2.60264625,-0.46150631,3.5
182482,-2.5298178,-0.48040978,4.9
182910,-2.41141081,-0.48438675,4.6
183138,-2.35123143,-0.43784624,3.4
183345,-2.29169941,-0.52300905,4.4
183618,-2.20791676,-0.48818503,3.8
183648,-2.20095232,-0.51687713,3.8
183853,-2.14690449,-0.44681874,4.8
183895,-2.13539113,-0.43946358,4.7
183956,-2.12148355,-0.50735955,4.0
183986,-2.11262644,-0.45329178,3.0
184013,-2.10586205,-0.39236635,2.5
184122,-2.07747566,-0.35840874,4.1
184134,-2.07489897,-0.36189659,4.6
184220,-2.05417442,-0.48517215,4.7
184300,-2.02810931,-0.4972699,4.9
184328,-2.01750098,-0.41976153,4.8
184335,-2.015225,-0.44461361,3.1
184414,-1.97947927,-0.4594189,1.1
184428,-1.9758655,-0.4364508,4.9
184449,-1.967127,-0.37282133,4.6
184480,-1.95143038,-0.49068264,2.9
185295,-1.75403764,-0.36758438,4.5
185319,-1.74997204,-0.43548486,3.4
185400,-1.73086978,-0.42116758,4.3
185411,-1.72718379,-0.52052147,4.4
185469,-1.70884147,-0.41758476,4.9
185659,-1.65617986,-0.37805078,4.9
185754,-1.63881587,-0.48543977,4.7
186060,-1.58502875,-0.41562112,4.8
186236,-1.56283188,-0.51634131,4.3
186327,-1.54935132,-0.49680012,4.7
186496,-1.52379432,-0.36780613,4.0
186611,-1.50568565,-0.47232953,4.7
186680,-1.49316161,-0.52100347,2.8
186840,-1.46221801,-0.44420656,2.9
187238,-1.3852124,-0.47200723,3.3
187447,-1.3431816,-0.46007989,2.1
187503,-1.33191674,-0.36955829,3.6
187599,-1.31147733,-0.52278812,2.7
187642,-1.30163419,-0.38077034,3.9
187682,-1.29233195,-0.48424713,3.4
187755,-1.27936634,-0.36834927,3.0
187881,-1.25456143,-0.44234681,4.9
188336,-1.16210064,-0.43625591,4.7
188721,-1.0787048,-0.46135583,4.8
188741,-1.07389562,-0.47654572,4.6
188843,-1.04900228,-0.48608215,4.6
189663,-0.85897098,-0.44422091,4.3
189780,-0.83408848,-0.4731161,4.2
189985,-0.77858382,-0.35000687,4.9
190024,-0.7670429,-0.43994403,4.6
190340,-0.68148285,-0.39495027,3.9
190373,-0.67249492,-0.38442646,4.6
191317,-0.35825515,-0.47656099,4.2
191523,-0.28408643,-0.52163911,1.3
191650,-0.24435446,-0.41911716,4.8
191682,-0.23220297,-0.37427102,3.8
191686,-0.23018107,-0.3966938,4.9
191857,-0.17302183,-0.35558907,4.2
191899,-0.15960323,-0.36505758,4.5
191987,-0.12801015,-0.36985301,4.8
192166,-0.05967083,-0.49579326,4.6
193930,0.72866363,-0.56923967,4.5
194466,0.96105822,-0.56019911,4.9
194474,0.96420403,-0.65398093,4.6
194550,0.9893868,-0.65924916,4.9
194558,0.993012,-0.63443882,4.2
194901,1.11701334,-0.59200429,3.6
194983,1.14387491,-0.59571389,4.1
195147,1.19382812,-0.53518088,3.9
195531,1.32036929,-0.62047274,4.6
195720,1.37741239,-0.60987176,4.9
195923,1.43743602,-0.61969864,3.9
196058,1.47409135,-0.59515112,2.8
196239,1.5236526,-0.62458416,3.2
196275,1.53282576,-0.59011861,4.9
196351,1.55230814,-0.61588393,4.4
196642,1.63524828,-0.61300826,4.5
196697,1.65104846,-0.52429623,3.1
196734,1.65930474,-0.58311484,4.0
196856,1.68561413,-0.56806012,4.5
197257,1.78011382,-0.56635285,3.8
197631,1.86388627,-0.69070295,4.9
197794,1.89968545,-0.64588769,2.7
197823,1.90471243,-0.6395201,4.7
198063,1.95810242,-0.5385401,4.8
198194,1.98756758,-0.60833412,4.6
198252,1.99706101,-0.66658022,4.9
198397,2.02227862,-0.66054172,3.7
198544,2.0545723,-0.67600888,4.5
198635,2.07551982,-0.52707145,4.9
198751,2.10236195,-0.69571166,2.3
198907,2.13615567,-0.68885683,4.4
198956,2.14502391,-0.62391356,4.8
199069,2.16718552,-0.63710457,4.4
199117,2.17910132,-0.57411413,4.9
199489,2.26083007,-0.61313126,4.0
199545,2.27582856,-0.57604902,3.7
200162,2.41618313,-0.64933123,4.7
200415,2.47478671,-0.62363974,4.6
201404,2.72646944,-0.53778103,4.4
201926,2.8552842,-0.64347817,4.7
202557,3.01303927,-0.55118787,3.7
202694,3.04439513,-0.60156932,4.9
202900,3.0996055,-0.58695001,4.4
203680,-2.97945178,-0.69311349,4.8
203906,-2.92055324,-0.69651393,4.3
204226,-2.83940598,-0.6551695,4.9
204370,-2.80222189,-0.63615734,2.9
204544,-2.75702905,-0.68329238,4.0
204811,-2.69287475,-0.57232187,4.4
204874,-2.6767226,-0.59693514,4.4
204915,-2.66628531,-0.57154462,4.7
204943,-2.66021796,-0.55294678,4.8
205187,-2.60171308,-0.63049845,2.3
205452,-2.54160714,-0.65722826,4.2
205496,-2.53096049,-0.68564615,4.5
205838,-2.44850051,-0.6558973,4.1
205870,-2.44088389,-0.61016022,4.1
206551,-2.27492672,-0.62973996,3.6
206579,-2.2691331,-0.64019826,4.7
206615,-2.25982838,-0.67296323,4.7
206842,-2.19656718,-0.59777692,4.6
206888,-2.18388641,-0.60303652,4.8
207039,-2.14773904,-0.58427495,4.1
207207,-2.10835598,-0.6676853,3.6
207331,-2.07998828,-0.63997597,4.3
207731,-1.97174601,-0.60383578,4.3
207813,-1.95006197,-0.61356104,4.3
208077,-1.88966753,-0.59697804,2.4
208101,-1.88286999,-0.66258962,3.1
208115,-1.88083959,-0.66207693,3.6
208376,-1.82592427,-0.59436412,4.9
208895,-1.71321068,-0.65027366,2.8
208953,-1.70077783,-0.64698206,1.7
209018,-1.68816877,-0.67373282,4.3
209162,-1.66231353,-0.68078875,2.5
209302,-1.63221176,-0.55306081,4.8
209317,-1.62990684,-0.64628388,3.3
209695,-1.5594751,-0.53104454,3.1
209956,-1.50865002,-0.64191023,3.2
210090,-1.47980736,-0.60057235,2.0
210508,-1.3920133,-0.62296435,4.8
210780,-1.32927853,-0.64881636,4.9
210927,-1.29573244,-0.64816423,4.3
210989,-1.28250102,-0.66295115,4.1
211004,-1.28023638,-0.6880453,4.2
211715,-1.06253222,-0.61807689,4.4
211766,-1.04614926,-0.66463345,4.8
212635,-0.79312625,-0.56643846,4.7
212873,-0.72033745,-0.56518478,4.8
213257,-0.60225297,-0.58040856,4.4
213373,-0.56327228,-0.6562612,3.2
213542,-0.51003633,-0.69438797,4.6
213575,-0.49972551,-0.58003245,4.6
213882,-0.39851175,-0.56903105,4.4
214152,-0.30651871,-0.57842306,4.5
214188,-0.29154204,-0.57259545,4.3
214443,-0.19142589,-0.57254964,4.5
214614,-0.12961338,-0.66488488,4.5
214982,0.03001785,-0.80325729,3.9
215091,0.10362209,-0.76719666,3.9
215092,0.10392193,-0.74311538,2.4
215130,0.12657856,-0.85660415,4.9
215193,0.17002642,-0.80912058,4.6
215364,0.27862414,-0.82006128,3.4
215427,0.31822487,-0.79932744,4.9
215515,0.37610217,-0.76050754,3.4
215535,0.38908677,-0.86100583,4.0
215695,0.48713435,-0.81239705,4.4
215714,0.50259513,-0.83127836,4.7
215905,0.63334814,-0.83649433,4.4
215995,0.68893731,-0.75233266,4.5
215998,0.69243212,-0.69932817,4.1
216111,0.76953546,-0.70693058,3.4
216112,0.76953619,-0.7069318,3.4
216113,0.7695868,-0.70692787,4.4
216262,0.86363597,-0.75502813,4.3
216404,0.93941701,-0.70577193,4.6
216681,1.08715425,-0.73518611,4.9
216709,1.10105485,-0.74031199,3.8
216925,1.21714325,-0.73231078,4.5
217163,1.32500706,-0.8664658,4.9
217649,1.56038872,-0.74729855,4.0
218070,1.72887924,-0.7531294,3.2
218323,1.81049397,-0.84917851,4.9
218536,1.88117674,-0.81463228,4.5
218548,1.88500555,-0.77767212,3.1
218566,1.89043687,-0.84096106,4.9
218754,1.95321361,-0.75396983,3.3
219017,2.03700912,-0.81944294,4.6
219034,2.04078776,-0.80715258,4.3
219081,2.05293096,-0.70591427,3.8
219105,2.05797126,-0.86362649,4.8
219110,2.05876094,-0.8372645,4.3
219225,2.08044012,-0.85710429,4.1
219500,2.12906963,-0.82374925,4.8
219503,2.12926278,-0.82359329,1.9
219568,2.13689969,-0.74764868,4.9
219634,2.14793919,-0.70152089,4.4
219847,2.1859721,-0.84350032,4.9
220137,2.23925933,-0.8686703,4.9
220203,2.25097063,-0.7472331,4.1
220264,2.26441658,-0.81105504,4.1
220283,2.26708366,-0.82271039,4.9
220370,2.28032409,-0.74119392,4.1
220421,2.28782755,-0.80037091,4.1
220560,2.3075865,-0.80880972,4.9
220729,2.34843601,-0.71660208,4.4
220802,2.36679017,-0.81852311,3.7
220877,2.38305147,-0.7545039,2.2
221233,2.48154492,-0.7024431,3.6
221343,2.50906592,-0.85748589,4.5
221552,2.5732435,-0.80830682,4.6
221894,2.67311705,-0.7308335,4.1
222198,2.77156075,-0.83715537,4.1
222320,2.81265759,-0.85792464,2.8
222486,2.87043191,-0.73229386,4.6
223061,3.09201091,-0.78357003,4.7
223453,-3.03108967,-0.87186076,4.2
223559,-2.98906192,-0.84240396,4.0
223602,-2.97252129,-0.84971995,2.4
223613,-2.96788148,-0.84716023,4.6
223730,-2.92223043,-0.84947769,4.4
223908,-2.86243066,-0.86636152,4.4
224468,-2.67691778,-0.72325281,3.5
224470,-2.67648727,-0.73697323,3.3
224537,-2.65111803,-0.82105558,3.1
224576,-2.63884488,-0.73054911,4.0
224584,-2.63728019,-0.77772555,4.2
224620,-2.62412942,-0.79171897,4.4
224672,-2.60497518,-0.71455496,4.5
224832,-2.54734811,-0.79985444,4.1
224918,-2.51800345,-0.78533441,4.6
224919,-2.51784186,-0.78809344,4.5
225043,-2.47696356,-0.73198028,2.6
225070,-2.46741523,-0.85886048,4.1
225127,-2.44960378,-0.82335578,2.9
225247,-2.40696233,-0.75694484,4.5
225334,-2.37693575,-0.74933801,2.8
225343,-2.37409065,-0.73137867,3.4
225425,-2.34876455,-0.81780709,4.0
225482,-2.33235104,-0.78694952,4.4
225524,-2.31934135,-0.84734339,4.1
225538,-2.31493418,-0.77340959,4.9
225637,-2.2905568,-0.83239334,4.4
225690,-2.2773019,-0.70630042,3.4
225711,-2.27209049,-0.77686641,3.7
225937,-2.21744153,-0.7155897,3.0
225949,-2.21467606,-0.78177976,4.8
226003,-2.20489225,-0.74010425,4.3
226063,-2.19151496,-0.77662357,4.7
226465,-2.09645472,-0.85681888,4.7
226499,-2.08153181,-0.78608558,4.8
226772,-1.99181795,-0.82803433,4.8
227374,-1.87421257,-0.73794072,4.9
227401,-1.87160788,-0.73788574,3.8
227706,-1.79521549,-0.75355124,3.4
228068,-1.71054243,-0.86985082,3.0
228161,-1.69326229,-0.81111317,4.6
228200,-1.68545202,-0.74993477,2.0
228256,-1.67320628,-0.86196464,4.8
228419,-1.6402386,-0.70004647,3.1
228465,-1.6288888,-0.69946537,4.9
228577,-1.59592607,-0.72799763,4.9
228776,-1.53799701,-0.80224437,4.6
229022,-1.46927823,-0.8028181,3.8
229046,-1.46179862,-0.85695947,4.1
229110,-1.44019042,-0.7391578,4.7
229460,-1.31085047,-0.73597349,4.9
229512,-1.28774806,-0.70818722,4.7
229645,-1.22588901,-0.77763009,4.3
229653,-1.22343137,-0.78357977,4.5
229658,-1.21987664,-0.71055796,4.1
229926,-1.08290429,-0.73306485,4.2
230299,-0.89858792,-0.82846382,3.2
230390,-0.84626862,-0.81006587,4.9
230643,-0.70873799,-0.7159726,4.9
230991,-0.50138321,-0.8238659,2.2
231054,-0.46857436,-0.72599186,4.9
231153,-0.40889122,-0.76361262,4.0
231160,-0.40675632,-0.76804595,4.3
231257,-0.35041534,-0.82286553,2.2
231264,-0.34641534,-0.72737615,4.9
231443,-0.24404073,-0.76429519,4.4
231467,-0.22891578,-0.79443679,4.1
231674,-0.12046262,-0.74860211,4.8
231706,-0.10836421,-0.79882324,4.9
232161,0.17939142,-1.00770099,4.5
232305,0.28923386,-0.96887939,4.1
232480,0.41824686,-1.0033943,0.6
232572,0.4974787,-0.90507801,3.7
232695,0.58784297,-0.90308615,3.8
233456,1.11140145,-0.90079832,4.4
233462,1.11533397,-1.03710519,4.4
233563,1.19080892,-0.96250923,3.5
233821,1.32928865,-1.00427098,4.8
234133,1.51014142,-0.89158084,3.9
234153,1.52243792,-0.9805012,4.4
234358,1.61147726,-0.95917764,4.8
234479,1.6704614,-0.91922347,-0.9
234588,1.71859678,-0.92387361,4.4
234734,1.78326712,-0.88233904,2.8
234736,1.78359059,-0.93485245,4.4
235335,1.98280239,-0.9149287,4.9
235634,2.07479114,-0.92236167,3.6
235931,2.18816168,-1.03581888,1.7
236105,2.24339103,-1.00942087,4.8
236163,2.26395647,-0.92055021,3.7
236180,2.26680659,-1.03990426,4.4
236231,2.28342751,-0.95163234,2.0
236267,2.2925662,-0.98759936,4.6
236416,2.33355671,-0.91683236,4.8
236692,2.39830267,-1.0255832,3.6
236786,2.42072848,-1.0006216,4.2
236807,2.42492476,-1.03087727,2.3
236890,2.44592282,-0.95637886,2.6
237066,2.48579036,-0.99157779,3.0
237116,2.5001542,-1.02984956,4.2
237521,2.59663171,-0.94822216,3.7
237915,2.69535807,-0.95605268,4.6
237958,2.7011101,-0.9737333,4.6
238076,2.72943512,-1.00152704,4.9
238084,2.73160958,-1.0207323,4.1
238221,2.76487287,-1.00004346,4.5
238294,2.77874925,-1.0283878,4.7
238308,2.78079333,-0.96590739,4.4
238573,2.84251574,-1.02254109,3.9
238812,2.90791968,-1.02457527,4.0
238985,2.96147112,-0.94626065,4.3
239188,3.02108138,-0.94226361,4.8
239686,-3.11765008,-0.87934589,4.8
239688,-3.11647111,-0.88041355,2.9
239736,-3.10220028,-0.90914467,4.2
239790,-3.08715292,-1.02050759,3.1
240018,-3.01776685,-0.99193039,1.6
240234,-2.95181899,-0.98114712,4.9
240258,-2.9461858,-1.03699964,1.5
240365,-2.91627107,-0.9932087,4.3
240367,-2.91615014,-1.02756929,4.8
240644,-2.83985795,-1.04117835,4.8
241046,-2.71963588,-0.92873978,2.6
241156,-2.69008862,-0.89330712,4.7
241495,-2.58932488,-0.92854595,4.8
241640,-2.54462285,-0.98013095,4.4
241780,-2.49043583,-0.87679446,4.6
242303,-2.3183239,-0.90600914,3.5
242383,-2.29693467,-1.02304636,4.2
242462,-2.27164623,-1.03223208,4.5
243278,-2.09679215,-1.00594568,4.9
243642,-2.02419352,-0.87327394,4.1
244167,-1.8960526,-1.02895096,3.7
244314,-1.85670873,-0.97587482,3.1
244330,-1.85183338,-0.92652292,4.1
244724,-1.74036495,-0.96839647,2.8
244725,-1.74018547,-0.98319657,3.5
245241,-1.55885326,-0.87435924,3.9
246442,-1.03164456,-0.92547635,4.9
246573,-0.95249242,-0.99304396,2.1
246708,-0.87101441,-0.90933879,4.7
246783,-0.82502585,-1.02353961,3.7
246964,-0.71421243,-0.936551,4.6
247243,-0.54746883,-0.96396968,4.6
247286,-0.5255584,-0.99470988,4.7
247569,-0.3378345,-0.93835295,4.9
247592,-0.3248707,-0.90024684,3.7
247679,-0.27079218,-0.92542123,4.2
247813,-0.19842444,-1.02119433,4.1
248162,0.07626886,-1.13740548,4.3
248200,0.1276819,-1.10363171,4.5
248201,0.1277376,-1.10376319,4.5
248459,0.49595975,-1.18495435,4.7
248473,0.51135989,-1.07883378,3.0
248544,0.61458876,-1.20229837,4.3
248620,0.69295361,-1.19521577,4.3
248643,0.71892513,-1.18379579,4.9
248818,0.90974881,-1.10153523,4.8
248876,0.97549093,-1.13383477,3.8
248917,1.03824955,-1.07409332,4.4
248924,1.04793299,-1.08731496,4.5
248926,1.04932547,-1.0684639,4.8
248968,1.10730546,-1.09255207,3.4
249065,1.20503314,-1.08516714,4.8
249224,1.36916688,-1.17358828,4.8
249310,1.45381062,-1.0912196,3.8
249345,1.50395953,-1.14762787,4.5
249389,1.54338202,-1.10138556,4.5
249468,1.61940964,-1.14454407,4.9
249646,1.77883413,-1.08013754,3.3
249808,1.90616564,-1.18448113,4.0
250127,2.12832816,-1.19502951,4.5
250130,2.13010425,-1.06726777,4.8
250227,2.20434758,-1.15138886,3.6
250373,2.32964521,-1.05510511,4.0
250421,2.36345186,-1.15534087,4.2
250470,2.40045539,-1.084048,4.2
250494,2.41143867,-1.21319596,1.8
250543,2.44236787,-1.08543907,4.9
250613,2.49140006,-1.09199962,4.0
250652,2.52184588,-1.06641605,4.7
250682,2.54762468,-1.08693492,4.2
250694,2.55626508,-1.13166276,3.1
250884,2.672757,-1.21805244,3.6
250904,2.68523131,-1.06608143,3.4
251005,2.7499471,-1.07211542,3.6
251082,2.79762114,-1.11931533,3.0
251089,2.79962863,-1.05250204,4.5
251268,2.89934881,-1.08478433,4.8
251315,2.92537654,-1.04798867,4.7
251471,3.02580657,-1.09507096,3.3
251534,3.04786048,-1.07883329,4.9
251574,3.06843595,-1.15979582,3.8
251578,3.07214063,-1.06291051,4.2
251596,3.07972583,-1.16128303,4.7
251601,3.08590713,-1.10846574,4.5
251603,3.0871909,-1.22081573,4.9
251704,-3.13956189,-1.1001601,4.5
251741,-3.12301355,-1.12285428,4.3
251829,-3.07679716,-1.18128431,4.2
251840,-3.07304252,-1.11221548,4.3
251861,-3.06022984,-1.0493795,3.6
251903,-3.0377409,-1.09645186,1.6
251973,-2.99246204,-1.20183775,2.9
252015,-2.95538579,-1.05953737,4.7
252018,-2.95313403,-1.18394003,3.3
252239,-2.81948247,-1.16099244,4.8
252283,-2.79522246,-1.05988353,4.6
252292,-2.78979805,-1.1218063,4.5
252530,-2.64414508,-1.10728138,4.7
252581,-2.61679324,-1.0495154,0.9
252837,-2.4600959,-1.0581972,0.1
252852,-2.45026918,-1.13025767,3.4
253087,-2.29772218,-1.10701876,4.8
253096,-2.29419254,-1.19549634,3.1
253225,-2.21605145,-1.15455508,4.1
253345,-2.13490273,-1.10441812,3.0
253473,-2.04697189,-1.10933665,4.0
253553,-1.9937565,-1.22128804,4.9
253699,-1.90524074,-1.20321006,1.9
253881,-1.75948874,-1.18195947,4.7
253944,-1.71662345,-1.05844959,3.8
254019,-1.6544818,-1.12927588,3.6
254146,-1.55436594,-1.11130805,4.4
254225,-1.4895519,-1.07371502,4.3
254272,-1.45426592,-1.08756343,4.8
254357,-1.39388865,-1.13308816,4.9
254392,-1.36314475,-1.08642591,4.4
254412,-1.34475429,-1.17459243,4.2
254732,-1.03043868,-1.15736375,3.6
254822,-0.90994318,-1.06032306,4.8
254861,-0.87058026,-1.15863401,3.6
254998,-0.68793723,-1.14483302,4.3
255192,-0.45773514,-1.05609403,2.9
255221,-0.41974826,-1.13833365,4.8
255246,-0.39427242,-1.08628939,4.9
255618,-0.01163741,-1.14939167,4.7
255669,0.10103813,-1.35325316,2.9
255928,0.74513008,-1.31373163,4.7
256028,0.99479871,-1.29839663,3.2
256373,1.87265131,-1.22902571,3.9
256437,2.0178177,-1.26512465,3.9
256495,2.18101282,-1.33975376,4.1
256502,2.1911766,-1.34955674,4.3
256581,2.37815277,-1.26364315,4.5
256582,2.37906674,-1.22761597,4.9
256709,2.72013084,-1.28765001,4.1
256721,2.74484892,-1.25201669,4.9
256722,2.74832649,-1.27346582,4.9
256730,2.77024819,-1.36743502,4.1
256923,-3.07453332,-1.3794153,4.4
256954,-3.0130786,-1.2541411,4.0
256999,-2.88503128,-1.24406672,3.6
257192,-2.4366983,-1.37592852,3.8
257379,-2.038541,-1.37137137,4.8
257406,-1.98220082,-1.37512698,3.9
257423,-1.93781913,-1.35117709,4.2
257619,-1.4084591,-1.24746511,4.1
257756,-1.06968625,-1.27488462,4.1
257947,-0.62832834,-1.35461902,3.7
258206,-0.00412245,-1.34986746,4.7
258592,2.8158098,-1.40108686,4.6
258697,-2.53661106,-1.45632944,4.1
258940,-0.34438167,-1.42496946,4.3
